"Country","Year","Infl","dRGDP","debtgdp","lag.debtgdp1","lag.dRGDP1","lag.debtgdp2","lag.dRGDP2","lag.debtgdp3","lag.dRGDP3"
"Australia",1946,3.79658,-3.55795148247978,190.419080068143,NA,NA,NA,NA,NA,NA
"Australia",1947,6.80795,2.45947456679709,177.321371355335,190.419080068143,-3.55795148247978,NA,NA,NA,NA
"Australia",1948,10.0884,6.43753409710857,148.929810515079,177.321371355335,2.45947456679709,190.419080068143,-3.55795148247978,NA,NA
"Australia",1949,7.45671,6.61199384930806,125.828698553949,148.929810515079,6.43753409710857,177.321371355335,2.45947456679709,190.419080068143,-3.55795148247978
"Australia",1950,7.85522,6.92020124184758,109.809397999623,125.828698553949,6.61199384930806,148.929810515079,6.43753409710857,177.321371355335,2.45947456679709
"Australia",1951,21.87614,4.27261154812808,87.0944792259533,109.809397999623,6.92020124184758,125.828698553949,6.61199384930806,148.929810515079,6.43753409710857
"Australia",1952,17.81089,0.904651599574291,86.0664381755866,87.0944792259533,4.27261154812808,109.809397999623,6.92020124184758,125.828698553949,6.61199384930806
"Australia",1953,7.84995,3.11928028540407,79.8650221084478,86.0664381755866,0.904651599574291,87.0944792259533,4.27261154812808,109.809397999623,6.92020124184758
"Australia",1954,3.1951,6.21681382650683,76.8467028869713,79.8650221084478,3.11928028540407,86.0664381755866,0.904651599574291,87.0944792259533,4.27261154812808
"Australia",1955,9.82028,5.46208967060355,74.980501949805,76.8467028869713,6.21681382650683,79.8650221084478,3.11928028540407,86.0664381755866,0.904651599574291
"Australia",1956,6.04072,3.44160814276697,71.8182657678456,74.980501949805,5.46208967060355,76.8467028869713,6.21681382650683,79.8650221084478,3.11928028540407
"Australia",1957,-0.07095,2.00301165719032,67.7237634682277,71.8182657678456,3.44160814276697,74.980501949805,5.46208967060355,76.8467028869713,6.21681382650683
"Australia",1958,0.09941,4.80293215571987,66.0497512437811,67.7237634682277,2.00301165719032,71.8182657678456,3.44160814276697,74.980501949805,5.46208967060355
"Australia",1959,2.01444,6.15657369066556,62.3884514435696,66.0497512437811,4.80293215571987,67.7237634682277,2.00301165719032,71.8182657678456,3.44160814276697
"Australia",1960,1.74454,4.19121263769575,48.3363802559415,62.3884514435696,6.15657369066556,66.0497512437811,4.80293215571987,67.7237634682277,2.00301165719032
"Australia",1961,2.3996,0.689465883515394,49.3781138268566,48.3363802559415,4.19121263769575,62.3884514435696,6.15657369066556,66.0497512437811,4.80293215571987
"Australia",1962,0.39326,6.24884149466269,50.3307607497244,49.3781138268566,0.689465883515394,48.3363802559415,4.19121263769575,62.3884514435696,6.15657369066556
"Australia",1963,-0.37585,6.12556955789991,47.5875309452837,50.3307607497244,6.24884149466269,49.3781138268566,0.689465883515394,48.3363802559415,4.19121263769575
"Australia",1964,3.23888,6.84149961803642,45.0115260488705,47.5875309452837,6.12556955789991,50.3307607497244,6.24884149466269,49.3781138268566,0.689465883515394
